t,x,y,z,quat1,quat2,quat3,quat4,left_hip_yaw,left_hip_abad,left_hip_pitch,left_knee,left_ankle,right_hip_yaw,right_hip_abad,right_hip_pitch,right_knee,right_ankle,left_shoulder_pitch,left_shoulder_abad,left_shoulder_yaw,left_elbow,right_shoulder_pitch,right_shoulder_abad,right_shoulder_yaw,right_elbow,x_v,y_v,z_v,quat1_v,quat2_v,quat3_v,quat4_v,left_hip_yaw_v,left_hip_abad_v,left_hip_pitch_v,left_knee_v,left_ankle_v,right_hip_yaw_v,right_hip_abad_v,right_hip_pitch_v,right_knee_v,right_ankle_v,left_shoulder_pitch_v,left_shoulder_abad_v,left_shoulder_yaw_v,left_elbow_v,right_shoulder_pitch_v,right_shoulder_abad_v,right_shoulder_yaw_v,right_elbow_v
0.033332,0.0,0.847532,0.0,0.998678,0.014104,-0.000698,-0.049423,0.056265849644379834,0.17396915362613297,0.16208048911192208,0.391532,0.13799207915367304,0.017822546661364888,0.1238147379408122,5.767723714229289,0.249116,-0.06511160138086916,6.123548904920429,0.3595394600615062,0.3201416845338412,-0.581348,0.26787413919621184,0.15325481313572606,0.16830623506696904,-0.170571,1.2462498499939998,-0.028411136445455423,0.14166566662666505,-0.002130085203406103,-0.5367514700588024,0.24462978519140766,-0.07992319692787711,-1.9861543683142906,0.10631532811990844,-1.2821851861047127,4.1779371174847,0.9992476282388087,1.0086587127212188,-0.7020064916164874,0.458289356871376,1.4597083883355335,1.372229223388252,0.7454620092899966,-0.7358220746571236,0.015833959461379266,0.4226869074762996,0.13288794398099485,0.09066608949848319,-0.37884326528462126,-0.32803312132485296
0.066664,0.04154,0.846585,0.004722,0.998607,-0.003787,0.007456,-0.052087,-0.009936647760272106,0.17751285614302575,0.11934269248867979,0.530791,0.171299001098129,0.05144315887378855,0.10041545756225144,5.782999415072526,0.297771,-0.019372456906891947,6.148396644614083,0.335013038669035,0.32066946207060787,-0.567259,0.27230356014498636,0.1562768952308895,0.15567863134850204,-0.181505,1.2055982239289573,0.05004200168006728,0.1733769350774031,-0.006750270010801354,-0.6459558382335294,-0.1263650546021841,0.03807152286091441,-2.334402974725521,0.20991877619546132,-2.0855769611925083,5.4430277211088445,1.0719159370905715,1.4452441771053641,0.48213269399927167,0.4897908417510468,2.2484999399975996,-0.5264429868996908,0.48046945943550834,-1.1580489103027618,-1.1518188912066,0.9075963038521524,-0.4735906544806849,0.3548236833528268,0.79610263618139,0.1768270730829236
0.099996,0.081725,0.848253,0.010501,0.998382,-0.025318,0.003244,-0.050818,-0.08774696771382318,0.18450986879117287,0.04982624121821111,0.712218,0.20702810311323194,0.09961603778506455,0.11648590451863516,5.799325123409772,0.372718,-0.03691985454623244,6.164411652635987,0.2964129523908233,0.2822770347889095,-0.537007,0.25651783644983617,0.16810387824440592,0.18221432441770014,-0.175611,1.0571822872914913,0.07194287771510895,0.09255370214808595,-0.0077103084123350445,-0.30082203288131526,-0.05193207728309132,0.026341053642145798,-1.3620531854501738,-1.1471938273317501,-2.791139719618105,6.3054422176887055,0.31788234490319217,0.8077410576970928,0.024531626121104058,1.0254274695754695,0.7515000600023998,0.16958746220340706,0.8824202042344973,-0.9061257120945295,-1.4636777827631404,0.744839793591745,-0.9831010543485788,0.43057297580975906,1.1539768009624756,0.1290051602064082
0.133328,0.116963,0.850651,0.013586,0.998125,-0.035345,0.001513,-0.04994,-0.13314692449124838,0.14627160413855098,-0.04320802791609957,0.922391,0.21762375743354515,0.12653966272022404,0.1173035926805038,5.833504671825661,0.397767,-0.03126716525606848,6.193824482883532,0.26620997015528847,0.23348972693384848,-0.51218,0.22374911210628934,0.1824557366740968,0.22067867914738137,-0.171311,1.0009900396015838,0.12207488299531949,0.06585263410536418,-0.003060122404897591,-0.12405496219848793,0.18576743069722787,0.0490819632785311,-0.6774624602389916,-1.8402756228696633,-2.9663710653833304,5.468408736349458,-0.07636966486288865,0.21979369850217548,0.6323217527613958,1.5259345890483245,-0.12906516260650344,-0.26795730635814774,0.756193382492013,-0.6994599543607993,-1.2273115542684323,1.1909576383055316,-1.3503077777652386,0.2567498801539022,0.7682485696944203,-0.25015000600024034
0.16666,0.150328,0.85472,0.015781,0.998023,-0.03948,0.007705,-0.048304,-0.15572810321593444,0.08493153707705936,-0.14208310826745674,1.104664,0.21507820376433534,0.13386582627869856,0.13838014134354665,5.88436712354782,0.393465,-0.04019871819159826,6.219029920708755,0.2428955709565343,0.1925809782069731,-0.472483,0.1787406532578184,0.19101372367938668,0.2462859404724358,-0.179649,0.9821492859714394,0.16032641305652273,0.04704188167526701,0.004050162006480146,-0.015870634825393068,0.14697587903516143,0.13404536181447257,-0.32768455526011314,-1.4416781210775798,-2.7553434778733727,3.940597623904957,-0.2539386696635779,0.0812134920895035,0.16213257492578864,1.7799658355598402,-0.5155106204248171,-0.1266781968066012,0.6961353492336056,-0.5004500017369437,-0.4965155621568764,1.6704368174726982,-1.2673477333270493,0.2865434715965576,0.32716532932155346,-0.8657146285851431
0.199992,0.183065,0.860064,0.017349,0.998158,-0.040009,0.012604,-0.043836,-0.16665048481186454,0.03687752194530147,-0.233924217071932,1.236012,0.20661392002710896,0.1365728343970259,0.14378434433097304,5.943696944778701,0.376282,-0.04442115584755589,6.24223350416941,0.2262145714986385,0.1760311214891601,-0.416804,0.1364974186105612,0.20056479067464314,0.2571910152293818,-0.208505,0.9658586343453738,0.1524960998439922,0.020790831633265304,0.010320412816512988,0.09750390015600632,-0.060152406096243845,0.1417856714268571,0.036563555084064184,-0.7176941327974136,-2.356831147655537,2.5161106444257744,-0.9735686422904462,-0.032016305147691784,-0.3205230678437043,1.8334414716111378,-0.8022620904836197,-0.11601463328769637,0.850213222648903,-0.24507691613662372,-0.6158918777927515,1.6772770910836428,-1.1489462112676423,0.35143846485220737,0.5834188674253055,-1.237909516380655
0.233324,0.215259,0.865147,0.018042,0.998502,-0.036759,0.010599,-0.03911,-0.1654317483938025,0.012955341110898083,-0.31248211288558636,1.319879,0.1741629300422838,0.13550566691384303,0.13310066943360668,6.004809215910443,0.349541,-0.048288155604301386,6.270572811306743,0.21804566772997255,0.1555022134185721,-0.360897,0.09820074349658814,0.21227893758509692,0.2766375329184021,-0.249767,0.9539481579263168,0.12678507140285467,-0.0031201248049921976,0.012030481219248311,0.13422536901476056,-0.16416656666266655,0.1672566902676106,0.1150166553602214,-0.26357722481374757,-1.9733712223237323,1.135575423016923,-1.0591058329216718,-0.12883681468092262,-0.26779655232680544,1.955754841043221,-1.001440057602303,-0.3084924555584819,-187.48775680929586,-0.11395825974867975,-0.9787507560701804,1.354404176167048,-1.0971017227850404,0.49662811100258714,1.0259852742065942,-1.5468618744749796
0.266656,0.247056,0.869373,0.017938,0.998903,-0.032285,0.005127,-0.033535,-0.1615980132373356,0.004169785053406249,-0.378258522468081,1.35773,0.13886081441933865,0.1312112782068985,0.1241744747514496,6.069998436272096,0.316161,-0.058570826132976705,0.021230901339293062,0.21424721101602956,0.12287849321724084,-0.315752,0.061632148872717174,0.22883254578103515,0.3108356740782563,-0.301327,0.8977559102364089,0.08763350534021541,-0.019470778831153238,0.006780271210850213,0.16227649105964226,-0.22287891515660607,0.05106204248169929,0.15020342196064657,0.01863810678735833,-2.0371553542997076,-0.19710788431537804,-0.7043168497725923,-0.29279221075662165,-0.09356369416727509,1.581565128109603,-0.8597743909756388,-0.6138873874726314,1.1356334218387227,-0.1391740704360058,-1.3969084137306615,1.0552922116884653,-1.0613222236586397,0.750339361431207,1.3439374874049612,-1.5302712108484318
0.29998800000000003,0.27698,0.872294,0.017289,0.999129,-0.026876,-0.002302,-0.031833,-0.15659143277654333,0.004791030428842477,-0.4461609847375989,1.35116,0.11538452518271858,0.12145192823795879,0.12105580969746599,6.122715165122245,0.287503,-0.07903292053221447,0.0590838345560214,0.2096082609002566,0.07631674197077039,-0.280577,0.02625615651372737,0.25384285737626017,0.3556317984084385,-0.352334,0.8777151086043435,0.04788191527660895,-0.0034501380055202333,0.0019500780031195754,0.10476419056762268,-0.25582023280931215,0.03126125045001801,-0.012427622204351861,0.18890178625220924,-1.730654853646952,-1.5160506420256779,-1.0244581480499855,-0.19540138857421468,0.09579267156289908,1.5341476112963497,-0.8472938917556692,-0.7299261296243825,1.1154242228890694,-0.1207230267680921,-1.7538446001944181,0.8688347533901362,-1.0637099409375719,0.7982207225294837,1.410234320483583,-1.5174006960278401
0.33332000000000006,0.306236,0.87389,0.017174,0.999194,-0.023384,-0.010829,-0.030791,-0.1570056702798588,0.01108750476820112,-0.5038471723193592,1.300627,0.08123728619191643,0.11493880915400306,0.12424877102600054,6.173851373301975,0.259261,-0.10336281828485441,0.09626315475335989,0.20558432097202256,0.01785759375708999,-0.251617,-0.00919942323760381,0.28044915049961294,0.40263772877879733,-0.402912,0.83916356654266,0.007620304812195106,-0.022500900036001338,-0.0019200768030740415,0.11040441617664695,-0.2836313452538099,0.003780151206048168,-0.06803112607236059,0.4370232014609718,-1.3262021472470134,-3.0409816392655666,-1.0591329695330889,-0.2665037889208786,-0.06589979046541389,1.2543528655907283,-0.5732029281171246,-0.5853542080866662,1.0668619219228674,-0.14449108966407603,-1.9731271035919735,0.753780151206047,-1.115460202458314,0.7712865022484982,1.338736839329654,-1.2685707428297117
0.3666520000000001,0.334207,0.874144,0.016424,0.99913,-0.019704,-0.020283,-0.030665,-0.15927328377410271,0.025654362119298245,-0.5480521422913966,1.199265,0.045934266051439486,0.10605570486169233,0.12205219921020737,6.215661463017845,0.240155,-0.12287384474879919,0.13182379633489294,0.20076814397133957,-0.047910678859837734,-0.226492,-0.046379942705944366,0.3061576721925599,0.4472605051073334,-0.445196,0.8245529821192843,-0.016560662426496953,-0.03678147125885037,-0.005220208808352554,0.09318372734909382,-0.21312852514100553,-0.057332293291731604,-0.0016038467527230728,0.45058053925298147,-0.9300585286997638,-4.514460578423135,-0.9850650182423573,-0.27778679253575217,-0.1391600996926831,0.9509936807568771,-0.2676707068282733,-0.31441009666554176,0.9954653954814767,-0.18608729271589983,-1.7051877859138922,0.7528501140045597,-1.2383258017594945,0.610145970298676,1.0048502961175836,-0.9610584423376929
0.3999840000000001,0.361691,0.873592,0.015198,0.998956,-0.016598,-0.027387,-0.032576,-0.15932674319406448,0.040673112653678636,-0.5790528531700172,1.048789,0.013100078863385205,0.09679651549289063,0.11741371476725085,6.2473599843848335,0.231233,-0.13335376209085503,0.16500464889708155,0.1945654823305332,-0.10474799813991964,-0.201398,-0.08765581833019187,0.3264950576745554,0.4807541751775247,-0.47723,0.8090123604944188,-0.04395175807032426,-0.040561622464898535,-0.00792031681267043,0.03291131645265815,-0.1442457698307931,-0.12045481819272753,-0.03331618973088616,0.48224389278371715,-0.5168636241005307,-5.590663626545056,-0.7954129133440768,-0.17442674451313475,-0.1248943880150219,0.7671177693506082,-0.16971678867154658,-0.1951241353482031,0.8594840942826002,-0.1722679643537089,-1.3773038567255225,0.7370094803792147,-1.2740702262807275,0.36041682903262445,0.49676146611510497,-0.7690507620304803
0.43331600000000015,0.388657,0.872127,0.013846,0.998692,-0.015501,-0.032195,-0.036591,-0.16043723843017438,0.05674726608794551,-0.5962809514885361,0.862441,-0.013412624364199587,0.09098252324477882,0.11325073502593413,6.272929553872828,0.225576,-0.13985763977028134,0.1936529727277092,0.18882344654269537,-0.1506562902922948,-0.176832,-0.13012312711258112,0.33850847141987084,0.4973122283660734,-0.502864,0.8265330613224527,-0.06705268210728385,-0.030871234849393962,-0.012390495619824684,-0.06876275051002036,-0.13194527781111232,-0.16956678267130684,-0.24654969124309195,0.8364051007199796,-0.15809335585187592,-6.2233589343573685,-0.28241251120006033,0.020240341083776883,-0.20834104487206823,-187.73472696124804,-0.2943117724708981,-0.10325837137073002,0.6707023801649099,-0.1422445600732903,-1.2161582167261857,0.6505160206408245,-1.1126175483381395,0.22312644948101285,0.18686995129101033,-0.722488899555983
0.4666480000000002,0.416207,0.869892,0.012817,0.998279,-0.017793,-0.036593,-0.042243,-0.16865523273868913,0.0846263209051439,-0.6015505192257908,0.655004,-0.022825998187520007,0.09165717429378327,0.10630631131825835,0.015355634800502838,0.215766,-0.14329944780481052,0.216008824463366,0.18408215086633245,-0.19119327597221206,-0.155149,-0.167208895233788,0.34594572223397196,0.5035409775825054,-0.526946,0.873304932197287,-0.0849933997359886,-0.02706108244329771,-0.01305052202088305,-0.15114604584183358,-0.11550462018480727,-0.12399495979839176,-0.3294359735536924,1.2537106811153227,0.26065484711336234,-6.371654866194643,0.9931033945809238,0.15885355293566117,-0.10056460995941256,0.946932926996374,-0.2908916356654267,-0.21780056898196876,0.665680481185071,-0.17616037808090293,-1.3403516122260022,0.26203048121924916,-0.8245774962367377,0.18649748855604564,0.22476004332328958,-0.5524120964838592
0.4999800000000002,0.445316,0.867059,0.011915,0.997844,-0.022831,-0.040443,-0.046376,-0.1796359926091808,0.12641500532807987,-0.5928623718618082,0.442624,0.010276124160651372,0.09695208092023473,0.10295429173909121,0.046918803123146,0.20607,-0.1505591763701175,0.2381972862622268,0.1782103731441398,-0.2358698759109292,-0.146415,-0.19469371233835098,0.3521620565225221,0.5110326793465573,-0.545359,0.9468078723148919,-0.08937357494299959,-0.07746309852394093,-0.01782071282851263,-0.0925837033481338,-0.23919956798271913,-0.10191407656306235,-0.09708844613640734,1.6772453553037958,0.6749131825716013,-6.171726869074758,1.5778529680130322,-0.14200039407758266,0.15194847986658594,0.9058976258868449,-0.006990279611184771,-0.6604676950417626,0.6339161230269265,-0.19243722380825065,-1.3118227042077641,-0.022380895235809314,-0.4833522550750029,0.1672892642332728,0.2843024167549058,-0.5014700588023494
0.5333120000000002,0.476875,0.86408,0.009333,0.99725,-0.025917,-0.048416,-0.049773,-0.18287214469579954,0.18232094751106603,-0.5703661656603316,0.236908,0.06286911929046181,0.09221892378484074,0.10801903847000426,0.07711418278920634,0.205837,-0.17257388558124956,0.25932697847496033,0.17179605560016317,-0.27959555028758243,-0.147161,-0.210804809704511,0.35773814227794554,0.5205090475018318,-0.562074,1.003210128405137,-0.09624384975398974,-0.11694467778711137,-0.015450618024718941,-0.031441257650306,-0.24300972038881524,-0.03609144365774636,0.26355555050292645,0.7330945684920768,0.9788006909573264,-4.688227529101161,0.5776135911115967,-0.3732593325483831,0.20319344866420713,0.8202089084165664,0.46798871954878163,-0.6187988442054998,0.41111499762315484,-0.07497567544558291,-1.0907339179869264,-0.1418756750270013,-0.19269993175066,0.041281217754402674,0.246984912302619,-0.41308652346093905
0.5666440000000003,0.510314,0.860872,0.005435,0.996735,-0.026965,-0.056516,-0.050976,-0.174087311086436,0.20675645566804396,-0.537740781029342,0.08064,0.08212213550939357,0.07977744371233803,0.11479188250087961,0.10445338612454735,0.221436,-0.1931996886563073,0.27303026357573534,0.169296966386211,-0.3159518932419227,-0.15189,-0.217227883829624,0.3591141278281353,0.5287415485987027,-0.575843,1.0529521180847206,-0.09813392535701491,-0.13239529581183238,-0.010500420016802837,-0.020460818432737355,-0.18747749909996397,0.02571102844113773,0.20005878076117922,-0.20784964812495293,0.3739370379675294,-0.6425357014280567,-0.7015667571745076,-0.4364459051751257,-0.03672433888233514,0.7412817722157744,0.8769350774030955,-0.2948129724757813,0.2929154815981927,0.08237478405312117,-0.4510864266016126,-0.2098583943357733,0.20803310477098252,-0.01175601633365356,0.4099535908322227,-0.28546141845673956
0.5999760000000003,0.545411,0.857601,0.001022,0.996385,-0.027647,-0.062765,-0.050119,-0.16741895180610436,0.19982841119674302,-0.5252767116798083,0.059223,0.05873751235925286,0.06522982880104072,0.11356778683725362,0.12916179015604357,0.250666,-0.20302639465487005,0.2827937224083663,0.17204268268826964,-0.33098750601340765,-0.158885,-0.2102937243813976,0.35872227629170195,0.5424061216883224,-0.585358,1.0653126125044996,-0.08085323412936186,-0.16041641665666612,0.0029401176047054605,0.09114364574582984,0.05922236889475584,-0.06099243969758785,0.4682434731123515,-0.7942070763973654,-0.5553311377866978,2.8724348973958933,-0.09464289332276456,-0.6048035361339023,0.03267405656783653,0.31977644358632723,1.3271030841233646,0.030566820642741663,0.0010177073736721165,0.2821201344311679,-0.05083395791352063,-0.14586583463338537,0.5254331192843701,-0.12017734855552052,0.1256560589430797,-0.10980439217568683
0.6333080000000003,0.58092,0.854906,-0.004325,0.996483,-0.024609,-0.060791,-0.052152,-0.15181146036032345,0.17335590092626602,-0.5437870091645145,0.154967,0.05558287543901847,0.04507051733462548,0.11465687849077275,0.13982057857366303,0.294901,-0.20200754138920618,0.28282764463054555,0.18144631100912934,-0.3326819034985811,-0.163747,-0.19277998764941096,0.35471652490964933,0.5465944894450131,-0.589018,1.151296051842074,-0.22122884915396906,0.1297551902076082,0.06585263410536257,0.31516260650425987,1.8447437897515884,0.08187327493099703,5.08922377960183,-1.4862943413372667,0.8497964782856547,2.8245829833193308,0.2858732131840478,0.3358734042287996,1.7794394316380706,0.667824029108935,2.8990459618384703,1.9205406886935403,-0.4486231079543292,-0.8457787673527917,15.030245366781163,-0.20472818912756482,0.9943473356010291,0.1446938423093989,-6.793855901571215,0.2301092043681765
